Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
3308472	44201003	Meningitis due to mumps virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3308649	453931000124108	Influenza virus not isolated	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3309085	721783001	Infection caused by Chapare virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3309119	22406001	Severe combined immunodeficiency due to absent lymphoid stem cells	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3309131	421403008	Cryptococcosis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3309586	186479001	Acute paralytic poliomyelitis, wild virus, imported	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3309618	230170002	Kumlinge virus encephalitis	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3309643	3928002	Zika virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3309924	168245002	O/E: E.M. micr.: virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3310019	713534006	Injection of normal human immunoglobulin	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3310230	446311000124106	Acquired left hallux varus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3310551	422136003	Neuralgia associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3310642	626071000119103	Administration of subcutaneous zoster virus live vaccine	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3311054	116802006	Hepatitis B Virus immune globulin administration by intramuscular injection	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3311263	64917006	Pneumonia due to parainfluenza virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3312221	442459007	Combined immunodeficiency disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3312302	283707007	Human bite of palm of hand	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3312422	50386009	Tataguine virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3312451	235009000	Human immunodeficiency virus-associated periodontitis	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3312710	15735481000119108	Corneal epitheliopathy of left eye caused by herpes simplex virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3313172	700053002	Sepsis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3313405	186538004	Anogenital herpes simplex virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3313423	117086000	Intramuscular injection of Rabies immune globulin, human	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3313451	117093001	Intramuscular injection of Tetanus immune globulin, human	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3313627	186707002	Human immunodeficiency virus infection with neurological disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3313673	735528007	Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with malaria	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3313737	103416008	Human immunodeficiency virus World Health Organization class II	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3313745	72621000119104	Human immunodeficiency virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3313869	421671002	Pneumonia associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3314134	10838971000119103	Immunodeficiency caused by long term therapeutic use of drug	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3314317	44583001	Bwamba virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3314387	713446007	Chronic infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3314781	416442006	California encephalitis virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3315133	768006009	Chronic hepatitis C caused by Hepatitis C virus genotype 3	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3315572	421508002	Viral pneumonia associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3316306	58192006	Inkoo virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3316645	402123007	Human papilloma virus-associated intraepithelial neoplasia	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3316782	420938005	Subacute endocarditis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3316821	283720005	Human bite of buttock	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3316961	713299003	Disorder of eye proper co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3318088	735526006	Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with malaria	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3318089	283731002	Human bite of dorsum of foot	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3318510	713318009	Myocarditis co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3319200	76446006	Changuinola virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3319309	197339003	Hepatitis in coxsackie virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3319360	416195002	Punctate outer retinitis in acute Epstein-Barr virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3319411	72204002	Respiratory syncytial virus laryngotracheobronchitis	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3319601	314038003	Acquired varus deformity of toe	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3319776	441551009	Inflammation of larynx caused by virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3319866	723544007	VATS - virus associated trichodysplasia spinulosa	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3320508	724647003	Diffuse large B-cell lymphoma co-occurrent with chronic inflammation caused by Epstein-Barr virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3320858	44362006	Tacaiuma virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3321467	767634004	Administration of varicella virus vaccine	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3322668	64925008	Acquired varus deformity of knee	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3322714	428931000	Vaccination with third dose of human papillomavirus	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3322826	262570008	Deep wound due to human bite	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3322990	234638009	Microcephaly, normal intelligence and immunodeficiency	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3323199	82286005	Immunodeficiency with IgM hypergammaglobulinaemia	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3323200	736698001	Human leukocyte antigen B27 test negative	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3323490	713483007	Reticulosarcoma co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3323537	283732009	Human bite of sole of foot	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3323945	724332002	Administration of human papilloma virus type 9 vaccine	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3324148	103409007	Human immunodeficiency virus Centers for Disease Control and Prevention category B1	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3324155	103407009	Human immunodeficiency virus Centers for Disease Control and Prevention category A2	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3325019	234643002	Transient immunodeficiency of infancy	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3325051	51638003	Thogoto virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3325190	421710003	Candidiasis of mouth associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3325857	737380003	World Health Organization 2007 Human immunodeficiency virus infection clinical stage 3	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3326029	186706006	Human immunodeficiency virus infection constitutional disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3326151	421766003	Thrombocytopenia associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3326371	103417004	Human immunodeficiency virus World Health Organization class III	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3327013	15680441000119109	Conjunctivitis of right eye caused by virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3327122	735524009	Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with malaria	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3327350	359747000	Human ehrlichiosis caused by Ehrlichia chaffeensis	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3327649	734287009	Deoxyribonucleic acid of Varicella-zoster virus vaccine strain detected	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3327820	768127002	Chronic hepatitis C caused by Hepatitis C virus genotype 1	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3328366	406597005	Infection caused by Nipah virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3328463	723334006	Immunodeficiency due to mutation of FAS-associated protein with death domain gene	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3328728	283710000	Human bite of trunk	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3329031	48400007	Guama virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3329162	713732008	Aspergillosis co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3329308	420721002	Acquired immunodeficiency syndrome-associated disorder	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3329397	420787001	Pneumococcal pneumonia associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3329973	698703002	Human immunodeficiency virus Centers for Disease Control and Prevention category B	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3330402	735737009	Perinatal infection caused by Human herpes simplex virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3330457	429659006	Human T-cell lymphotropic virus 1 infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3330713	712986001	Encephalitis caused by tick-borne encephalitis virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3330756	15693001000119107	Keratitis of left eye caused by herpes simplex virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3330896	59221008	Parainfluenza virus rhinopharyngitis	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3331086	406579002	Epstein Barr virus infection of the central nervous system	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3331113	420321004	Intestinal malabsorption associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3331182	22063003	Isolated deficiency of hormone other than human growth hormone	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3331228	240626005	Human ehrlichiosis	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3331337	721779001	Infection caused by Lassa virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3331548	713491003	Organic brain syndrome co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3332136	723443003	Neutrophil immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3332172	241414003	Radiolabelled human immunoglobulin study	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3332687	10755671000119100	Human immunodeficiency virus in mother complicating childbirth	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3332957	713887002	Focal segmental glomerulosclerosis co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3333046	111880001	Acute human immunodeficiency virus seroconversion illness	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3333061	22989000	Vaccination for arthropod-borne virus	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3333340	48119005	Dysplasia of thymus gland with immunodeficiency	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3333603	131102000	Increased human chorionic gonadotrophin level	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3333722	268841001	Neonatal dacryocystitis or conjunctivitis caused by virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3333833	233564000	Platelet apheresis using human leucocyte antigen matched donors	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3334041	719786007	Herpes simplex virus type I or type II not detected using polymerase chain reaction	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3334213	15692841000119107	Dendritic keratitis of right eye caused by herpes simplex virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3334938	427873006	Influenza caused by influenza virus type A, avian, H5N1 strain	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3334951	275512002	Myocarditis - virus unidentified	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3335017	424306000	Exanthem caused by measles virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3335061	117087009	Subcutaneous injection of Rabies immune globulin, human	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3335460	713532005	Infective arthritis co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3335564	10957361000119103	Open wound of left thumb due to human bite	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3335755	441512004	Encephalitis caused by human herpesvirus 6 infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3335975	402900005	Oral hairy leukoplakia associated with immunodeficiency	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3337143	713530002	Agranulocytosis co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3337262	291894005	Intentional human fibrinogen poisoning	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3337343	703625002	Kaposi's sarcoma not associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3337375	274147008	Varus deformity of great toe	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3337443	721248004	Myelitis caused by virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3337575	35377009	Parainfluenza virus laryngotracheobronchitis	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3338367	234532001	Immunodeficiency disorder	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3338866	421883002	Strongyloidiasis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3338980	409798003	Infection caused by antimicrobial resistant virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3339014	404243009	Keystone virus meningitis	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3339042	735536003	Adult-onset immunodeficiency	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3339521	724533008	Duodenal ulcer caused by virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3339607	73423000	Vesicular stomatitis Alagoas virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3339984	572261000119106	Administration of human tetanus immune globulin	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3340022	720986005	Anhidrotic ectodermal dysplasia, immunodeficiency, osteopetrosis, lymphoedema syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3340233	721771003	Infection of intestine caused by Human cytomegalovirus 5	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3340490	713897006	Burkitt's lymphoma co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3341513	446958005	Acute paralytic poliomyelitis caused by Human poliovirus 1	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3341642	102920009	Fear of contracting human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3342443	129671003	Human echovirus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3342558	719590007	Influenza caused by seasonal influenza virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3343101	283703006	Human bite of forearm	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3343334	734152003	Vaccination using human papilloma virus quadrivalent vaccine	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3343628	299331007	Knee joint varus deformity	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3343731	15680521000119104	Conjunctivitis of left eye caused by virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3344019	441554001	Human ehrlichiosis caused by Ehrlichia ewingii	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3344652	713730000	Infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3344769	420403001	Pneumocystosis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3345102	698257008	Coxsackie virus infection of oral cavity	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3345638	713695001	Nephrotic syndrome co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3345855	10906431000119108	Open wound of head due to human bite	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3346165	711480000	Immunodeficiency 14	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3346250	421874007	Respiratory disorder associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3346584	421666009	Toxoplasmosis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3346972	76981000119106	Human immunodeficiency virus (HIV) infection category B1	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3347273	421454008	Infectious gastroenteritis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3347502	192689006	Encephalitis due to rubella virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3347672	421510000	Isosporiasis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3347886	417321001	Human T-cell Lymphoma Virus Type -1 associated uveitis	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3348072	230180003	Human immunodeficiency virus leucoencephalopathy	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3348080	717811007	Combined immunodeficiency due to calcium release activated calcium channel dysfunction	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3348483	407471007	Disease caused by Lone star virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3349116	420244003	Encephalitis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3349573	15989231000119109	Conjunctivitis of right eye caused by human herpes simplex virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3349637	283686005	Human bite of scalp	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3349735	421929001	Myocarditis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3349790	721768006	Infection of central nervous system caused by Herpes simplex virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3349868	15692921000119109	Dendritic keratitis of bilateral eyes caused by herpes simplex virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3350030	737379001	World Health Organization 2007 Human immunodeficiency virus infection clinical stage 2	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3350193	721265008	Herpes virus infection of skin and/or mucous membrane	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3350703	190998001	Severe combined immunodeficiency with low or normal B-cell numbers	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3351662	724542001	Encephalitis caused by Venezuelan equine encephalomyelitis virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3351801	703523004	Combined immunodeficiency with autoimmunity and spondylometaphyseal dysplasia	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3352844	81539007	Metatarsus primus varus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3352881	283692004	Human bite of nose	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3353262	54049006	Sandfly fever caused by Sandfly fever Sicilian virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3353707	23291008	Meningitis due to herpes simplex virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3354141	359811007	Human monkeypox	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3354670	205328000	Congenital humeral varus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3354854	421047005	Candidiasis of lung associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3356470	442438000	Influenza caused by Influenza A virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3356598	283700009	Human bite of axilla	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3356820	419226000	California serogroup virus non-neuroinvasive disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3357126	103418009	Human immunodeficiency virus World Health Organization class IV	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3357604	434931000124106	Pneumonia due to Influenza A virus subtype H1N1	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3357802	37780006	Ilesha virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3357825	721780003	Infection caused by Guanarito virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3358166	234631003	Immunodeficiency with major anomalies	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3358492	420549007	Salivary gland disease associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3358994	433114000	Human epidermal growth factor receptor 2 gene detection by immunohistochemistry	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3359174	460450006	Constrictive pericarditis caused by virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3359198	713718006	Immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3359430	86707003	Mokola virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3359531	871000124102	Virus not detected	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3359542	713572001	Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3359663	36070007	Eczema, thrombocytopenia, immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3359815	283711001	Human bite of back	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3359875	723100004	Gastric ulcer caused by virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3359976	442537007	Non-Hodgkin lymphoma associated with Human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3360075	473233007	Human immunodeficiency virus medication review	Procedure	Procedure	Nebraska Lexicon	Valid	Non-standard
3360122	190997006	Severe combined immunodeficiency with low T- and B-cell numbers	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3360131	291893004	Accidental human fibrinogen poisoning	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3360288	421272004	Subacute myocarditis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3360332	722067005	Severe combined immunodeficiency with hypereosinophilia	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3360825	257756001	Varus angulation	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3360858	420801006	Malaise associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3361151	713297001	Candidiasis of oesophagus co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3361395	4733001	Orunga virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3361654	417067005	Venezuelan equine encephalitis virus non-neuroinvasive disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3361695	431396003	Human epidermal growth factor 2 negative carcinoma of breast	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3362203	445102008	Inflammation of bronchiole caused by Human metapneumovirus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3362204	442134007	Hepatitis B associated with Human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3362226	713597002	Human leukocyte antigen B5701 test positive	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3362634	195739001	Acute bronchiolitis caused by respiratory syncytial virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3363754	714463003	Primary effusion lymphoma co-occurrent with infection caused by Human herpesvirus 8	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3363852	205397003	Congenital varus ankle	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3363875	36980009	Severe combined immunodeficiency due to absent adenosine deaminase	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364049	721765009	Meningitis caused by Human poliovirus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364100	446756002	Enteritis caused by Human enterovirus 71	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364208	103411003	Human immunodeficiency virus Centers for Disease Control and Prevention category B3	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364289	12067001	Acquired varus deformity of hip joint	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364502	81472005	Ossa virus disease	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364505	420308006	Retinal vascular changes associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364528	421708000	Infective arthritis associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364567	186698009	Hepatitis in cytomegalic inclusion virus	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364610	283685009	Human bite of head	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364692	234632005	Immunodeficiency associated with chromosomal abnormality	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364739	422127002	Herpes zoster associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3364791	421660003	Failure to thrive in infant associated with acquired immunodeficiency syndrome	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3365156	103077004	Immunodeficiency secondary to neoplasm	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
3365725	713260006	Subacute adenoviral encephalitis co-occurrent with human immunodeficiency virus infection	Clinical Finding	Condition	Nebraska Lexicon	Valid	Non-standard
